updated_at,small_step_id,topic,small_step_name,source,rank,video_id,video_title,channel,combined_score,rating,candidate_ss_wr_desc,awaiting download and faiss update
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_1_Substitution,Algebraic manipulation,Substitution,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_1_Substitution,Algebraic manipulation,Substitution,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_1_Substitution,Algebraic manipulation,Substitution,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_1_Substitution,Algebraic manipulation,Substitution,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_1_Substitution,Algebraic manipulation,Substitution,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_1_Substitution,Algebraic manipulation,Substitution,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_2_Collect like terms,Algebraic manipulation,Collect like terms,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_2_Collect like terms,Algebraic manipulation,Collect like terms,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_2_Collect like terms,Algebraic manipulation,Collect like terms,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_2_Collect like terms,Algebraic manipulation,Collect like terms,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_2_Collect like terms,Algebraic manipulation,Collect like terms,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_2_Collect like terms,Algebraic manipulation,Collect like terms,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_3_Simplify expressions,Algebraic manipulation,Simplify expressions,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_3_Simplify expressions,Algebraic manipulation,Simplify expressions,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_3_Simplify expressions,Algebraic manipulation,Simplify expressions,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_3_Simplify expressions,Algebraic manipulation,Simplify expressions,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_3_Simplify expressions,Algebraic manipulation,Simplify expressions,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_3_Simplify expressions,Algebraic manipulation,Simplify expressions,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_4_Addition and subtraction laws for indices,Algebraic manipulation,Addition and subtraction laws for indices,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_4_Addition and subtraction laws for indices,Algebraic manipulation,Addition and subtraction laws for indices,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_4_Addition and subtraction laws for indices,Algebraic manipulation,Addition and subtraction laws for indices,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_4_Addition and subtraction laws for indices,Algebraic manipulation,Addition and subtraction laws for indices,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_4_Addition and subtraction laws for indices,Algebraic manipulation,Addition and subtraction laws for indices,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_4_Addition and subtraction laws for indices,Algebraic manipulation,Addition and subtraction laws for indices,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_5_Powers of powers,Algebraic manipulation,Powers of powers,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_5_Powers of powers,Algebraic manipulation,Powers of powers,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_5_Powers of powers,Algebraic manipulation,Powers of powers,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_5_Powers of powers,Algebraic manipulation,Powers of powers,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_5_Powers of powers,Algebraic manipulation,Powers of powers,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_5_Powers of powers,Algebraic manipulation,Powers of powers,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_6_Expand a single bracket,Algebraic manipulation,Expand a single bracket,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_6_Expand a single bracket,Algebraic manipulation,Expand a single bracket,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_6_Expand a single bracket,Algebraic manipulation,Expand a single bracket,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_6_Expand a single bracket,Algebraic manipulation,Expand a single bracket,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_6_Expand a single bracket,Algebraic manipulation,Expand a single bracket,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_6_Expand a single bracket,Algebraic manipulation,Expand a single bracket,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_7_Factorise into a single bracket,Algebraic manipulation,Factorise into a single bracket,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_7_Factorise into a single bracket,Algebraic manipulation,Factorise into a single bracket,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_7_Factorise into a single bracket,Algebraic manipulation,Factorise into a single bracket,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_7_Factorise into a single bracket,Algebraic manipulation,Factorise into a single bracket,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_7_Factorise into a single bracket,Algebraic manipulation,Factorise into a single bracket,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Algebraic manipulation_7_Factorise into a single bracket,Algebraic manipulation,Factorise into a single bracket,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_1_Solve equations,Equations inequalities and formulae,Solve equations,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_1_Solve equations,Equations inequalities and formulae,Solve equations,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_1_Solve equations,Equations inequalities and formulae,Solve equations,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_1_Solve equations,Equations inequalities and formulae,Solve equations,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_1_Solve equations,Equations inequalities and formulae,Solve equations,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_1_Solve equations,Equations inequalities and formulae,Solve equations,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_2_Solve fractional equations,Equations inequalities and formulae,Solve fractional equations,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_2_Solve fractional equations,Equations inequalities and formulae,Solve fractional equations,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_2_Solve fractional equations,Equations inequalities and formulae,Solve fractional equations,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_2_Solve fractional equations,Equations inequalities and formulae,Solve fractional equations,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_2_Solve fractional equations,Equations inequalities and formulae,Solve fractional equations,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_2_Solve fractional equations,Equations inequalities and formulae,Solve fractional equations,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_3_Solve equations with unknowns on both sides,Equations inequalities and formulae,Solve equations with unknowns on both sides,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_3_Solve equations with unknowns on both sides,Equations inequalities and formulae,Solve equations with unknowns on both sides,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_3_Solve equations with unknowns on both sides,Equations inequalities and formulae,Solve equations with unknowns on both sides,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_3_Solve equations with unknowns on both sides,Equations inequalities and formulae,Solve equations with unknowns on both sides,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_3_Solve equations with unknowns on both sides,Equations inequalities and formulae,Solve equations with unknowns on both sides,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_3_Solve equations with unknowns on both sides,Equations inequalities and formulae,Solve equations with unknowns on both sides,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_4_Understand inequalities,Equations inequalities and formulae,Understand inequalities,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_4_Understand inequalities,Equations inequalities and formulae,Understand inequalities,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_4_Understand inequalities,Equations inequalities and formulae,Understand inequalities,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_4_Understand inequalities,Equations inequalities and formulae,Understand inequalities,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_4_Understand inequalities,Equations inequalities and formulae,Understand inequalities,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_4_Understand inequalities,Equations inequalities and formulae,Understand inequalities,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_5_Solve inequalities,Equations inequalities and formulae,Solve inequalities,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_5_Solve inequalities,Equations inequalities and formulae,Solve inequalities,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_5_Solve inequalities,Equations inequalities and formulae,Solve inequalities,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_5_Solve inequalities,Equations inequalities and formulae,Solve inequalities,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_5_Solve inequalities,Equations inequalities and formulae,Solve inequalities,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_5_Solve inequalities,Equations inequalities and formulae,Solve inequalities,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_6_Change the subject of a simple formula,Equations inequalities and formulae,Change the subject of a simple formula,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_6_Change the subject of a simple formula,Equations inequalities and formulae,Change the subject of a simple formula,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_6_Change the subject of a simple formula,Equations inequalities and formulae,Change the subject of a simple formula,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_6_Change the subject of a simple formula,Equations inequalities and formulae,Change the subject of a simple formula,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_6_Change the subject of a simple formula,Equations inequalities and formulae,Change the subject of a simple formula,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_6_Change the subject of a simple formula,Equations inequalities and formulae,Change the subject of a simple formula,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_7_Change the subject of a known formula,Equations inequalities and formulae,Change the subject of a known formula,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_7_Change the subject of a known formula,Equations inequalities and formulae,Change the subject of a known formula,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_7_Change the subject of a known formula,Equations inequalities and formulae,Change the subject of a known formula,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_7_Change the subject of a known formula,Equations inequalities and formulae,Change the subject of a known formula,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_7_Change the subject of a known formula,Equations inequalities and formulae,Change the subject of a known formula,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Equations inequalities and formulae_7_Change the subject of a known formula,Equations inequalities and formulae,Change the subject of a known formula,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_1_Factorise quadratic expressions (positive only),Expand double brackets,Factorise quadratic expressions (positive only),candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_1_Factorise quadratic expressions (positive only),Expand double brackets,Factorise quadratic expressions (positive only),candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_1_Factorise quadratic expressions (positive only),Expand double brackets,Factorise quadratic expressions (positive only),candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_1_Factorise quadratic expressions (positive only),Expand double brackets,Factorise quadratic expressions (positive only),current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_1_Factorise quadratic expressions (positive only),Expand double brackets,Factorise quadratic expressions (positive only),current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_1_Factorise quadratic expressions (positive only),Expand double brackets,Factorise quadratic expressions (positive only),current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_2_Factorise quadratic expressions,Expand double brackets,Factorise quadratic expressions,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_2_Factorise quadratic expressions,Expand double brackets,Factorise quadratic expressions,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_2_Factorise quadratic expressions,Expand double brackets,Factorise quadratic expressions,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_2_Factorise quadratic expressions,Expand double brackets,Factorise quadratic expressions,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_2_Factorise quadratic expressions,Expand double brackets,Factorise quadratic expressions,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_2_Factorise quadratic expressions,Expand double brackets,Factorise quadratic expressions,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_3_Difference of two squares (E),Expand double brackets,Difference of two squares (E),candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_3_Difference of two squares (E),Expand double brackets,Difference of two squares (E),candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_3_Difference of two squares (E),Expand double brackets,Difference of two squares (E),candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_3_Difference of two squares (E),Expand double brackets,Difference of two squares (E),current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_3_Difference of two squares (E),Expand double brackets,Difference of two squares (E),current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_3_Difference of two squares (E),Expand double brackets,Difference of two squares (E),current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_4_Solve quadratic equations equal to 0,Expand double brackets,Solve quadratic equations equal to 0,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_4_Solve quadratic equations equal to 0,Expand double brackets,Solve quadratic equations equal to 0,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_4_Solve quadratic equations equal to 0,Expand double brackets,Solve quadratic equations equal to 0,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_4_Solve quadratic equations equal to 0,Expand double brackets,Solve quadratic equations equal to 0,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_4_Solve quadratic equations equal to 0,Expand double brackets,Solve quadratic equations equal to 0,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_4_Solve quadratic equations equal to 0,Expand double brackets,Solve quadratic equations equal to 0,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_5_Solve quadratic equations by factorisation,Expand double brackets,Solve quadratic equations by factorisation,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_5_Solve quadratic equations by factorisation,Expand double brackets,Solve quadratic equations by factorisation,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_5_Solve quadratic equations by factorisation,Expand double brackets,Solve quadratic equations by factorisation,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_5_Solve quadratic equations by factorisation,Expand double brackets,Solve quadratic equations by factorisation,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_5_Solve quadratic equations by factorisation,Expand double brackets,Solve quadratic equations by factorisation,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_5_Solve quadratic equations by factorisation,Expand double brackets,Solve quadratic equations by factorisation,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_6_Quadratic graphs of the form y = x2 + a,Expand double brackets,Quadratic graphs of the form y = x2 + a,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_6_Quadratic graphs of the form y = x2 + a,Expand double brackets,Quadratic graphs of the form y = x2 + a,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_6_Quadratic graphs of the form y = x2 + a,Expand double brackets,Quadratic graphs of the form y = x2 + a,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_6_Quadratic graphs of the form y = x2 + a,Expand double brackets,Quadratic graphs of the form y = x2 + a,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_6_Quadratic graphs of the form y = x2 + a,Expand double brackets,Quadratic graphs of the form y = x2 + a,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Expand double brackets_6_Quadratic graphs of the form y = x2 + a,Expand double brackets,Quadratic graphs of the form y = x2 + a,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_1_Percentage of an amount,Percentages,Percentage of an amount,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_1_Percentage of an amount,Percentages,Percentage of an amount,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_1_Percentage of an amount,Percentages,Percentage of an amount,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_1_Percentage of an amount,Percentages,Percentage of an amount,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_1_Percentage of an amount,Percentages,Percentage of an amount,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_1_Percentage of an amount,Percentages,Percentage of an amount,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_2_Percentage increase and decrease,Percentages,Percentage increase and decrease,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_2_Percentage increase and decrease,Percentages,Percentage increase and decrease,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_2_Percentage increase and decrease,Percentages,Percentage increase and decrease,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_2_Percentage increase and decrease,Percentages,Percentage increase and decrease,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_2_Percentage increase and decrease,Percentages,Percentage increase and decrease,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_2_Percentage increase and decrease,Percentages,Percentage increase and decrease,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_3_Repeated percentage change (E),Percentages,Repeated percentage change (E),candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_3_Repeated percentage change (E),Percentages,Repeated percentage change (E),candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_3_Repeated percentage change (E),Percentages,Repeated percentage change (E),candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_3_Repeated percentage change (E),Percentages,Repeated percentage change (E),current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_3_Repeated percentage change (E),Percentages,Repeated percentage change (E),current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_3_Repeated percentage change (E),Percentages,Repeated percentage change (E),current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_4_Express one number as a fraction or percentage of another,Percentages,Express one number as a fraction or percentage of another,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_4_Express one number as a fraction or percentage of another,Percentages,Express one number as a fraction or percentage of another,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_4_Express one number as a fraction or percentage of another,Percentages,Express one number as a fraction or percentage of another,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_4_Express one number as a fraction or percentage of another,Percentages,Express one number as a fraction or percentage of another,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_4_Express one number as a fraction or percentage of another,Percentages,Express one number as a fraction or percentage of another,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_4_Express one number as a fraction or percentage of another,Percentages,Express one number as a fraction or percentage of another,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_5_Express a change as a percentage,Percentages,Express a change as a percentage,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_5_Express a change as a percentage,Percentages,Express a change as a percentage,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_5_Express a change as a percentage,Percentages,Express a change as a percentage,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_5_Express a change as a percentage,Percentages,Express a change as a percentage,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_5_Express a change as a percentage,Percentages,Express a change as a percentage,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_5_Express a change as a percentage,Percentages,Express a change as a percentage,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_6_Find the original value after a percentage change,Percentages,Find the original value after a percentage change,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_6_Find the original value after a percentage change,Percentages,Find the original value after a percentage change,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_6_Find the original value after a percentage change,Percentages,Find the original value after a percentage change,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_6_Find the original value after a percentage change,Percentages,Find the original value after a percentage change,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_6_Find the original value after a percentage change,Percentages,Find the original value after a percentage change,current,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_6_Find the original value after a percentage change,Percentages,Find the original value after a percentage change,current,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_7_Simple interest,Percentages,Simple interest,candidate,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_7_Simple interest,Percentages,Simple interest,candidate,2,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_7_Simple interest,Percentages,Simple interest,candidate,3,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_7_Simple interest,Percentages,Simple interest,current,1,,,,,5,,
2026-04-12T21:09:16,Year 10_14-15_Autumn_Foundation_Percentages_7_Simple interest,Percentages,Simple interest,current,2,,,,,5,,
